ID,AGE,USE,AD,ED,ACCESS_TIME,EGRESS_TIME,ALT1,ALT2,ALT3,BICYCLES,MOTOR,WB,GENDER,UNO,SERO,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
240,22.0,4,0.75,0.3,10,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
241,30.0,4,0.3,0.3,3,2,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
242,22.0,4,0.3,0.75,7,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
243,22.0,2,0.3,3.25,5,20,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
244,22.0,2,0.3,1.25,5,15,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
245,22.0,2,0.3,0.3,7,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
246,22.0,2,0.3,0.75,5,6,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
247,22.0,4,0.75,0.75,7,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
248,22.0,2,0.3,0.75,3,7,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
249,22.0,4,0.75,1.25,8,15,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
250,22.0,4,0.3,0.75,5,10,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
251,22.0,4,5.0,0.75,25,10,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
252,22.0,2,0.3,0.75,5,10,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
253,22.0,4,0.3,1.25,5,15,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
254,22.0,4,0.75,0.3,10,5,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
255,22.0,4,0.3,0.75,5,10,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
256,30.0,4,1.75,5.0,20,25,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
257,40.0,4,4.75,2.25,20,10,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
258,22.0,4,0.3,0.75,6,7,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
259,54.0,4,0.75,0.75,10,10,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
260,30.0,4,1.25,1.25,10,10,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
261,22.0,2,0.3,0.75,2,5,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
262,22.0,1,0.3,3.25,2,20,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
263,22.0,1,3.25,0.75,10,10,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
264,30.0,1,1.25,1.25,15,15,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
265,22.0,2,0.75,0.75,7,10,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
266,22.0,2,0.3,1.25,5,10,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
267,54.0,1,1.25,0.3,5,5,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
268,22.0,4,1.75,0.3,8,10,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
269,22.0,4,3.75,0.3,15,5,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
270,22.0,2,3.25,0.75,5,7,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
271,30.0,2,1.25,0.3,10,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
272,40.0,4,2.25,1.75,10,30,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
273,22.0,2,2.25,0.75,5,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
274,22.0,4,0.3,3.75,5,10,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
275,30.0,4,0.75,1.75,3,20,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
276,30.0,1,5.0,0.3,45,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
277,22.0,1,5.0,0.75,15,10,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
278,22.0,4,0.3,0.3,5,5,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
279,22.0,1,0.3,0.3,5,5,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
280,22.0,4,0.3,0.3,5,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
281,40.0,4,0.3,0.75,5,10,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
282,22.0,1,0.75,0.75,10,10,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
283,30.0,4,0.75,0.75,15,5,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
284,30.0,4,1.25,0.75,10,5,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
285,22.0,1,0.3,0.3,5,2,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
286,22.0,4,0.3,0.3,2,5,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
287,22.0,4,0.75,0.3,10,5,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
288,54.0,4,5.0,5.0,70,20,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
289,22.0,4,0.3,0.3,2,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
290,30.0,4,0.75,1.75,5,15,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
291,22.0,1,0.75,2.25,15,30,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
292,22.0,4,5.0,0.3,120,5,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
293,30.0,1,0.3,5.0,10,20,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
294,40.0,4,0.75,0.3,10,5,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
295,30.0,2,0.3,0.3,5,2,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
296,30.0,1,0.75,0.75,10,5,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
297,30.0,1,0.75,0.75,10,10,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
298,40.0,1,2.75,0.3,10,3,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
299,30.0,4,0.3,0.3,3,5,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
300,22.0,2,0.75,4.75,10,20,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
301,30.0,2,0.75,0.3,8,2,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
302,22.0,4,1.25,0.3,5,7,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
303,30.0,4,0.3,2.25,5,5,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
304,30.0,4,0.3,0.75,2,10,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
305,30.0,4,0.3,0.75,3,10,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
306,40.0,4,0.75,0.3,7,5,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
307,40.0,1,2.25,0.3,10,5,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
308,22.0,4,0.3,0.75,5,10,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
309,22.0,1,1.25,0.3,12,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
310,22.0,4,5.0,0.75,15,10,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
311,30.0,4,0.3,0.75,2,10,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
312,40.0,4,0.3,0.3,5,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
313,30.0,4,0.75,0.3,10,4,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
314,30.0,4,0.3,0.3,4,5,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
315,22.0,1,0.3,0.3,5,5,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
316,22.0,4,4.75,2.25,15,15,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
317,22.0,4,4.75,0.3,20,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
318,22.0,4,0.75,0.3,10,2,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
319,22.0,2,2.75,0.3,20,5,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
320,22.0,1,2.75,0.75,20,5,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
321,22.0,4,1.75,0.3,10,7,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
322,22.0,1,0.3,0.3,15,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
323,40.0,1,5.0,0.75,40,2,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
324,30.0,1,2.75,0.3,15,10,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
325,40.0,4,0.75,2.75,2,15,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
326,22.0,4,1.25,1.25,20,10,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
327,22.0,4,0.75,0.75,10,10,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
328,22.0,1,0.3,0.3,10,10,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
329,30.0,1,1.25,1.25,6,5,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
330,30.0,4,0.3,0.3,6,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
331,30.0,4,0.75,2.25,5,10,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
332,30.0,4,5.0,2.25,90,15,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
333,22.0,4,2.75,0.3,15,2,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
334,30.0,4,0.3,0.3,5,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
335,40.0,4,0.75,1.25,10,15,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
336,40.0,4,1.25,0.3,10,10,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
337,22.0,4,1.75,1.75,15,30,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
338,40.0,1,0.75,5.0,13,45,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
339,30.0,1,0.75,2.75,10,20,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
340,30.0,4,0.75,0.3,5,5,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
341,22.0,4,1.75,0.3,15,5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
342,22.0,4,1.25,0.3,5,6,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
343,22.0,4,0.3,0.75,5,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
344,22.0,4,0.3,0.3,6,8,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
345,22.0,4,0.3,0.3,5,3,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
346,22.0,4,5.0,1.75,15,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
347,22.0,4,0.75,0.3,5,5,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
348,22.0,4,5.0,5.0,40,20,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
349,22.0,1,0.75,0.75,15,10,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
350,22.0,1,0.75,1.25,10,15,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
351,30.0,4,0.75,0.75,15,10,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
352,40.0,4,1.25,0.3,15,5,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
353,22.0,4,0.75,0.3,10,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
354,22.0,4,2.25,1.25,10,10,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
355,22.0,4,0.3,0.3,5,5,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
356,30.0,1,3.25,1.25,10,15,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
357,30.0,4,0.3,0.3,3,5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
358,22.0,4,1.25,5.0,20,20,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
359,22.0,4,0.75,3.25,10,20,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
360,22.0,2,0.75,1.25,10,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
361,54.0,4,2.25,0.3,30,2,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
362,22.0,4,2.25,0.75,10,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
363,22.0,2,0.3,1.75,5,15,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
364,30.0,4,0.3,2.25,7,4,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
365,22.0,4,0.75,0.3,5,5,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
366,22.0,4,0.75,0.3,10,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
367,30.0,4,2.25,0.3,15,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
368,30.0,4,0.3,0.75,5,7,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
369,22.0,2,3.75,0.3,15,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
370,30.0,4,3.25,0.3,15,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
371,22.0,4,0.3,0.3,2,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
372,22.0,4,0.3,0.3,2,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
373,30.0,4,0.3,1.25,5,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
374,30.0,4,1.25,0.3,10,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
375,22.0,4,1.75,0.3,15,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
376,54.0,4,3.25,1.25,15,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
377,22.0,2,3.25,0.75,10,7,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
378,40.0,4,1.25,0.3,12,5,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
379,22.0,4,0.3,0.75,2,7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
380,22.0,2,0.3,1.75,5,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
381,22.0,4,0.3,0.75,5,8,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
382,54.0,4,0.3,0.3,10,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
383,22.0,2,0.75,0.3,8,5,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
384,30.0,4,5.0,4.25,20,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
385,30.0,4,0.3,0.3,10,5,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
386,22.0,2,2.75,2.25,10,15,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
387,30.0,4,5.0,0.3,30,2,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
388,40.0,4,0.75,0.3,5,5,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
389,22.0,4,0.75,0.75,10,5,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
390,22.0,4,0.75,0.3,10,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
391,22.0,4,1.75,0.75,1,10,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
392,40.0,4,4.75,0.75,15,5,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
