ID,USE,ACCESS_TIME,AD,ED,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
747,4,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
748,3,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,1,0,0,30.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
749,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,40.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
750,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,40.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
751,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
752,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
753,4,2.1599999999999997,0.43199999999999994,0.576,2.8799999999999994,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
754,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
755,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
756,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
757,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
758,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
759,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
760,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
761,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
762,3,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,1,0,1,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
763,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
764,4,2.52,0.504,2.136,10.68,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
765,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
766,3,3.5999999999999996,0.72,0.504,2.52,0,0,1,0,1,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
767,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
768,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
769,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
770,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
771,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
772,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,0,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
773,4,0.7199999999999999,0.144,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
774,4,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
775,4,3.5999999999999996,0.72,0.576,2.8799999999999994,0,0,0,1,0,54.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
776,4,2.8799999999999994,0.576,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
777,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
778,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
779,4,5.399999999999999,1.0799999999999998,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
780,1,2.52,0.504,0.504,2.52,1,0,0,0,0,30.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
781,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
782,1,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
783,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
784,3,3.5999999999999996,0.72,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
785,2,3.5999999999999996,0.72,0.8639999999999999,4.319999999999999,0,1,0,0,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
786,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
787,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
788,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
789,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
790,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
791,4,2.1599999999999997,0.43199999999999994,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
792,3,3.5999999999999996,0.72,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
793,4,2.1599999999999997,0.43199999999999994,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
794,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
795,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
796,1,7.199999999999999,1.44,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
797,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
798,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
799,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
800,4,2.52,0.504,0.43199999999999994,2.1599999999999997,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
801,3,2.1599999999999997,0.43199999999999994,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
802,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
803,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
804,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
805,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
806,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
807,1,1.7999999999999998,0.36,0.504,2.52,1,0,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
808,1,0.7199999999999999,0.144,0.43199999999999994,2.1599999999999997,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
809,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
810,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,1,40.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
811,3,1.7999999999999998,0.36,1.44,7.199999999999999,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
812,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
813,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
814,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
815,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
816,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
817,1,3.5999999999999996,0.72,0.504,2.52,1,0,0,0,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
818,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
819,4,2.52,0.504,0.504,2.52,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
820,2,1.7999999999999998,0.36,1.44,7.199999999999999,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
821,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
822,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
823,1,3.5999999999999996,0.72,0.43199999999999994,2.1599999999999997,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
824,4,2.52,0.504,0.504,2.52,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
825,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
826,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
827,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
828,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,1,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
829,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
830,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
831,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
832,4,19.599999999999998,3.92,5.34,26.7,0,0,0,1,1,30.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
833,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
834,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
835,3,2.1599999999999997,0.43199999999999994,0.144,0.7199999999999999,0,0,1,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
836,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
837,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
838,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
839,4,1.0799999999999998,0.21599999999999997,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
840,4,1.0799999999999998,0.21599999999999997,0.21599999999999997,1.0799999999999998,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
841,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
842,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
843,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
844,4,1.0799999999999998,0.21599999999999997,1.7999999999999998,8.999999999999998,0,0,0,1,1,40.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
845,4,8.999999999999998,1.7999999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,0,54.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
846,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
847,3,1.4399999999999997,0.288,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
848,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
849,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
850,4,8.999999999999998,1.7999999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
851,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
852,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
853,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
854,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
855,4,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
856,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
857,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
858,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
859,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
860,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
861,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
862,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
863,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
864,4,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
865,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
866,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
867,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
868,4,5.399999999999999,1.0799999999999998,0.504,2.52,0,0,0,1,0,54.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
869,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
870,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
871,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
872,3,5.399999999999999,1.0799999999999998,0.576,2.8799999999999994,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
873,3,2.8799999999999994,0.576,0.576,2.8799999999999994,0,0,1,0,1,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
874,3,5.399999999999999,1.0799999999999998,1.7999999999999998,8.999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
875,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
876,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
877,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
878,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
879,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
880,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
881,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
882,3,2.52,0.504,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
883,4,2.52,0.504,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
884,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
885,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
886,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
887,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
888,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
889,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
890,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
891,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
892,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
893,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
894,4,1.4399999999999997,0.288,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
895,2,0.7199999999999999,0.144,0.72,3.5999999999999996,0,1,0,0,1,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
896,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
897,1,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,1,0,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
898,2,1.7999999999999998,0.36,0.9359999999999999,4.68,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
899,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
900,1,3.2399999999999993,0.6479999999999999,0.288,1.4399999999999997,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
901,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
902,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
903,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
904,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
905,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
906,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
907,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
908,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
909,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
910,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
911,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
912,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
913,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
914,3,0.7199999999999999,0.144,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
915,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
916,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
917,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
918,3,2.52,0.504,0.36,1.7999999999999998,0,0,1,0,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
919,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
920,4,2.52,0.504,0.576,2.8799999999999994,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
921,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
922,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
923,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
924,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
925,1,3.5999999999999996,0.72,0.504,2.52,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
926,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
927,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
928,2,1.7999999999999998,0.36,0.144,0.7199999999999999,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
929,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
930,3,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
931,2,2.52,0.504,1.0799999999999998,5.399999999999999,0,1,0,0,1,40.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
932,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
933,1,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,1,0,0,0,1,40.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
934,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
935,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
936,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
