ID,AGE,USE,ACCESS_DISTANCE,EGRESS_DISTANCE,ACCESS_TIME,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,DM6,DE1,DE2,DE3,DE4,DE5,DE6
447,22.0,4,0.3,0.75,1,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
448,40.0,1,0.75,0.3,3,2,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
449,22.0,1,1.25,0.3,5,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
450,22.0,4,0.75,0.3,15,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
451,22.0,2,0.3,0.75,5,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
452,54.0,4,1.75,0.3,7,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
453,22.0,3,0.3,0.3,5,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
454,30.0,1,1.25,5.0,4,40,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
455,30.0,3,0.75,5.0,5,15,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
456,22.0,4,1.25,2.25,15,30,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
457,30.0,4,0.3,0.3,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
458,30.0,1,2.75,0.3,15,5,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
459,22.0,4,0.3,0.3,5,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
460,30.0,1,1.25,0.3,5,5,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
461,22.0,4,0.75,0.3,10,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
462,30.0,4,1.75,1.25,10,10,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
463,22.0,3,0.75,3.25,10,20,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
464,22.0,3,5.0,1.25,60,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
465,30.0,3,0.75,3.25,7,10,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
466,54.0,4,5.0,0.3,60,5,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
467,22.0,4,0.75,0.75,10,10,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
468,40.0,4,0.75,1.25,15,7,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
469,22.0,4,0.3,0.3,5,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
470,30.0,4,0.3,4.75,5,15,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
471,54.0,4,0.3,2.75,5,15,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
472,22.0,2,0.75,4.25,15,10,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
473,30.0,4,0.3,1.25,2,25,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
474,22.0,4,5.0,5.0,10,15,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
475,22.0,3,1.25,1.25,30,30,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,22.0,2,0.3,1.25,5,15,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
477,40.0,3,0.3,4.25,5,20,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
478,22.0,4,0.3,1.25,5,10,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
479,30.0,4,0.3,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
480,22.0,3,0.75,0.75,15,15,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
481,22.0,1,1.75,1.25,20,20,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
482,22.0,4,0.3,1.25,5,15,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
483,22.0,2,0.75,0.75,10,17,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
484,22.0,4,0.3,1.25,3,15,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
485,22.0,1,0.3,0.3,7,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
486,30.0,3,0.3,3.25,5,10,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
487,22.0,4,0.75,0.3,15,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
488,40.0,4,0.3,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
489,22.0,4,0.75,0.3,10,2,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
490,22.0,1,1.25,0.3,15,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
491,40.0,3,2.75,0.75,15,10,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
492,22.0,4,0.3,0.3,3,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
493,22.0,4,0.75,0.3,15,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
494,22.0,2,0.3,1.75,5,10,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
495,30.0,4,1.75,0.3,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
496,30.0,2,0.3,1.25,10,10,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
497,40.0,4,0.3,0.3,5,5,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
498,30.0,1,4.75,0.75,20,5,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
499,30.0,3,2.25,1.25,10,10,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
500,40.0,4,2.25,0.75,3,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
501,22.0,4,0.3,5.0,5,35,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
502,22.0,3,0.3,0.3,5,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
503,22.0,3,5.0,1.75,30,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
504,22.0,3,2.75,0.3,45,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
505,22.0,4,0.75,0.3,5,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
506,22.0,3,0.75,0.75,17,20,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
507,22.0,3,1.75,0.75,10,10,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
508,22.0,4,0.3,0.3,5,10,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
509,54.0,4,0.3,0.3,10,5,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
510,30.0,4,0.75,0.3,7,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
511,22.0,3,0.75,1.25,10,15,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
512,22.0,3,0.3,0.3,5,5,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
513,22.0,2,0.3,0.75,5,20,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
514,30.0,2,0.3,2.25,2,30,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515,22.0,1,5.0,0.3,17,5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
516,65.0,4,2.75,0.3,10,5,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
517,30.0,3,1.25,0.3,10,5,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
518,22.0,3,0.3,5.0,2,30,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
519,22.0,1,0.75,0.3,10,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
520,30.0,4,4.25,0.3,5,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
521,54.0,4,3.25,3.75,15,30,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
522,30.0,2,0.3,2.75,5,15,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
523,22.0,4,0.3,4.75,1,25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
524,30.0,4,0.3,1.25,5,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
525,22.0,3,0.75,0.3,5,5,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
526,22.0,3,1.75,1.75,15,12,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
527,22.0,2,0.3,5.0,5,15,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
528,30.0,4,0.75,0.75,15,10,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
529,30.0,2,0.3,0.75,2,10,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
530,22.0,4,0.75,0.3,10,5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
531,22.0,4,0.3,1.25,10,15,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
532,22.0,4,5.0,1.25,20,10,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
533,22.0,4,1.75,0.3,8,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
534,40.0,4,0.75,0.3,10,5,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
535,30.0,4,5.0,0.3,75,5,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
536,22.0,4,0.3,0.75,5,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
537,30.0,3,1.75,0.75,5,5,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
538,22.0,4,3.75,0.75,10,8,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
539,22.0,3,0.3,2.25,5,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
540,30.0,4,5.0,0.3,15,3,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
541,30.0,4,1.25,0.75,15,10,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
542,30.0,4,5.0,0.3,10,5,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
543,30.0,4,0.3,0.3,5,3,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
544,65.0,4,5.0,0.3,15,5,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
545,30.0,2,1.75,3.75,20,15,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
546,40.0,4,2.25,0.75,15,10,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
547,30.0,4,0.3,0.3,7,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
548,22.0,4,3.75,0.3,20,5,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
549,22.0,2,0.75,1.75,10,20,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
550,54.0,4,1.25,0.75,8,5,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
551,30.0,3,1.25,0.75,17,10,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
552,40.0,4,0.3,0.3,5,3,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
553,30.0,1,0.75,0.75,10,10,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
554,30.0,3,4.75,0.75,4,5,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
555,22.0,1,2.25,0.3,10,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
556,30.0,4,5.0,0.75,25,7,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
557,54.0,4,0.3,0.3,5,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
558,40.0,3,0.75,1.25,10,15,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
559,30.0,3,0.75,2.25,15,10,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
560,22.0,4,0.3,0.3,5,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
561,22.0,2,0.3,0.3,2,5,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
562,40.0,1,5.0,0.75,15,5,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
563,22.0,1,1.25,0.3,10,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
564,22.0,1,1.75,0.75,7,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
565,22.0,4,0.75,0.3,15,10,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
566,30.0,3,1.25,0.3,8,5,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
567,22.0,4,1.75,5.0,5,30,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
568,22.0,1,0.75,0.75,10,13,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
569,40.0,4,2.75,0.75,10,10,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
570,22.0,4,5.0,0.3,20,5,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
571,22.0,4,1.25,5.0,7,25,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
572,30.0,4,2.25,0.3,10,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
573,22.0,4,1.75,0.3,5,2,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
574,30.0,4,2.25,1.25,20,10,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
575,22.0,4,0.3,0.3,5,7,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
576,22.0,1,0.3,0.75,15,15,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
577,30.0,4,0.3,3.75,2,15,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
578,22.0,4,0.3,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
579,40.0,3,1.25,1.25,10,10,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
580,40.0,4,0.3,0.75,3,5,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
581,22.0,4,0.3,0.3,2,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
582,30.0,3,0.75,0.75,13,10,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
583,40.0,3,2.75,2.25,15,15,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
584,22.0,3,0.3,1.25,5,10,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
585,40.0,3,0.75,2.75,5,10,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
586,22.0,3,3.75,0.3,5,5,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
587,22.0,3,0.75,0.75,10,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
588,22.0,4,0.3,0.3,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
589,22.0,3,3.25,3.25,10,10,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
590,54.0,4,0.3,2.25,5,15,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
591,30.0,4,3.75,0.75,30,7,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
592,40.0,4,0.3,0.3,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
593,40.0,1,1.25,0.3,10,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
594,30.0,4,1.75,5.0,15,30,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
595,54.0,1,1.25,0.75,10,5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
596,30.0,3,0.75,1.75,15,20,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
597,40.0,1,0.75,2.75,15,15,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
598,40.0,1,3.25,0.75,10,10,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
599,22.0,2,0.3,0.75,2,10,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
600,22.0,4,0.3,1.75,10,15,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
601,22.0,2,0.3,1.75,4,5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
602,22.0,3,0.75,3.25,10,10,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
603,22.0,4,0.3,0.3,5,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
604,22.0,3,0.75,2.75,5,20,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
605,22.0,4,3.75,1.75,10,15,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
606,30.0,4,0.75,0.3,5,2,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
607,22.0,3,5.0,0.75,30,5,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
608,22.0,4,0.75,0.75,15,15,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
609,22.0,3,0.75,1.75,15,30,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
610,22.0,3,0.75,0.75,10,13,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
611,22.0,3,0.3,1.25,2,15,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
612,22.0,4,0.75,0.3,15,10,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
613,40.0,3,1.25,1.25,15,23,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
614,40.0,3,0.3,0.75,5,15,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
615,30.0,4,0.75,0.3,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
616,40.0,4,0.3,0.3,10,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
617,22.0,4,0.3,0.75,2,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
618,22.0,1,0.3,0.75,2,5,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
619,22.0,1,1.25,0.75,20,10,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
620,40.0,4,4.25,2.75,15,19,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
621,22.0,4,0.3,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
622,22.0,4,0.75,0.3,10,5,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
623,22.0,2,0.3,2.75,5,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
624,22.0,3,0.3,0.3,5,10,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
625,22.0,4,5.0,5.0,35,30,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626,40.0,3,2.75,3.75,20,20,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
627,22.0,2,0.75,2.75,10,15,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
628,54.0,4,2.75,0.3,15,5,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
629,22.0,3,5.0,0.75,25,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
630,22.0,2,5.0,1.75,45,15,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
631,30.0,3,0.3,0.3,5,5,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
632,30.0,3,2.25,0.75,10,10,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
633,22.0,4,0.3,0.3,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
634,22.0,3,0.75,0.75,5,5,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
635,30.0,1,1.25,0.3,20,5,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
636,22.0,3,0.75,1.25,5,15,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
637,22.0,3,1.25,1.25,10,20,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
638,30.0,2,0.75,1.25,15,15,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
639,40.0,3,0.75,0.75,10,10,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
640,22.0,4,0.3,0.75,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
641,22.0,3,0.75,0.75,5,3,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
642,30.0,2,5.0,0.75,10,10,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
643,30.0,4,1.25,1.75,12,10,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
644,54.0,1,0.75,5.0,10,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
645,22.0,1,1.75,0.3,7,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
646,40.0,3,0.3,0.3,15,10,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
647,30.0,1,0.75,0.3,15,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
648,22.0,3,4.25,0.75,10,10,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
649,30.0,1,4.75,0.3,15,2,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
650,22.0,4,1.25,2.25,20,25,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
651,30.0,3,0.3,0.3,5,5,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
652,30.0,4,5.0,1.25,175,15,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
653,22.0,3,0.75,0.3,10,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
654,22.0,4,5.0,5.0,120,60,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
655,22.0,4,0.3,1.75,2,10,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
656,22.0,3,1.75,5.0,10,40,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
657,30.0,3,2.25,1.75,10,10,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
658,30.0,1,0.75,5.0,10,90,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
659,30.0,2,2.75,0.75,5,10,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
660,30.0,3,0.75,0.75,6,10,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
661,22.0,1,1.75,0.3,20,5,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
662,40.0,4,0.75,0.3,10,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
663,22.0,3,1.25,1.75,17,15,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
664,54.0,1,1.25,0.3,5,5,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
665,54.0,4,0.3,0.75,7,10,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
666,22.0,4,0.3,0.3,10,10,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
667,30.0,3,1.25,1.25,15,15,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
668,54.0,4,1.25,0.3,2,5,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
669,30.0,3,1.25,2.25,15,10,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
