ID,USE_BICYCLE,ACCESS_TIME,EGRESS_TIME,GENDER,Alt1,ALT2,ALT3,ALT4,UNO,SERO,USE,ACCESS_DISTANCE,EGRESS-DISTANCE,EGRESS_DISTANCE,ALT1,WB
1176,4,50.025,15.0,1,0,0,0,1,1,0,4,4.25,1.75,1.75,0,0
1177,1,3.5999999999999996,0.7199999999999999,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
1178,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1179,3,1.7999999999999998,1.7999999999999998,0,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
1180,4,40.05,5.399999999999999,1,0,0,0,1,1,0,4,2.75,1.25,1.25,0,1
1181,4,2.52,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1182,4,0.7199999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1183,4,0.7199999999999999,1.0799999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1184,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1185,1,1.7999999999999998,1.0799999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
1186,3,1.7999999999999998,3.5999999999999996,0,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
1187,3,39.199999999999996,39.199999999999996,1,0,0,1,0,1,0,3,3.25,2.25,2.25,0,1
1188,4,1.0799999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1189,4,2.52,6.119999999999999,0,0,0,0,1,1,0,4,0.75,1.75,1.75,0,0
1190,3,7.199999999999999,3.5999999999999996,1,0,0,1,0,1,0,3,1.25,0.75,0.75,0,1
1191,1,3.5999999999999996,3.2399999999999993,1,1,0,0,0,1,0,1,0.75,0.75,0.75,1,1
1192,1,1.7999999999999998,0.7199999999999999,0,1,0,0,0,1,0,1,0.5,0.5,0.5,1,1
1193,4,2.52,2.52,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1194,3,40.05,25.0,0,0,0,1,0,1,0,3,1.75,4.25,4.25,0,0
1195,2,1.7999999999999998,3.5999999999999996,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,1
1196,1,26.7,6.119999999999999,0,1,0,0,0,1,0,1,2.25,0.5,0.5,1,0
1197,3,26.7,3.5999999999999996,0,0,0,1,0,1,0,3,3.75,0.75,0.75,0,0
1198,4,1.4399999999999997,1.4399999999999997,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1199,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
1200,4,5.399999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.75,0.75,0,1
1201,4,6.0,5.399999999999999,1,0,0,0,1,1,0,4,1.75,2.25,2.25,0,1
1202,4,13.35,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
1203,1,3.5999999999999996,31.36,1,1,0,0,0,1,0,1,0.75,0.75,0.75,1,1
1204,3,1.7999999999999998,58.8,1,0,0,1,0,1,0,3,0.5,3.75,3.75,0,1
1205,4,0.7199999999999999,58.8,1,0,0,0,1,1,0,4,0.5,2.75,2.75,0,1
1206,4,1.7999999999999998,0.7199999999999999,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1207,3,27.44,26.7,0,0,0,1,0,1,0,3,2.25,4.25,4.25,0,1
1208,4,98.0,1.7999999999999998,1,0,0,0,1,1,0,4,5.0,0.5,0.5,0,0
1209,2,2.1599999999999997,1.7999999999999998,0,0,1,0,0,1,0,2,0.5,0.5,0.5,0,0
1210,4,78.39999999999999,3.5999999999999996,0,0,0,0,1,1,0,4,5.0,1.25,1.25,0,1
1211,3,1.7999999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
1212,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1213,4,1.0799999999999998,16.02,0,0,0,0,1,1,0,4,0.5,1.25,1.25,0,1
1214,1,78.39999999999999,1.7999999999999998,1,1,0,0,0,1,0,1,5.0,0.5,0.5,1,1
1215,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1216,1,5.0,40.05,0,1,0,0,0,1,0,1,2.25,2.75,2.75,1,1
1217,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1218,4,1.0799999999999998,0.7199999999999999,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1219,4,2.52,4.68,0,0,0,0,1,1,0,4,0.5,1.25,1.25,0,0
1220,4,3.5999999999999996,7.199999999999999,1,0,0,0,1,1,0,4,0.75,1.25,1.25,0,1
1221,4,5.399999999999999,1.7999999999999998,0,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
1222,4,2.52,1.7999999999999998,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1223,4,1.7999999999999998,5.399999999999999,1,0,0,0,1,1,0,4,0.5,1.25,1.25,0,0
1224,4,7.84,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1225,3,2.52,2.52,0,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
1226,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
1227,2,15.0,1.7999999999999998,0,0,1,0,0,1,0,2,4.75,0.5,0.5,0,0
1228,4,7.0,3.5999999999999996,0,0,0,0,1,1,0,4,2.25,0.75,0.75,0,0
1229,4,5.399999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,1.75,0.5,0.5,0,1
1230,1,1.7999999999999998,18.69,0,1,0,0,0,1,0,1,0.5,1.25,1.25,1,1
1231,1,1.7999999999999998,1.4399999999999997,0,1,0,0,0,1,0,1,0.5,0.5,0.5,1,1
1232,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1233,4,0.7199999999999999,26.7,1,0,0,0,1,1,0,4,0.5,1.75,1.75,0,1
1234,2,1.7999999999999998,1.0799999999999998,1,0,1,0,0,1,0,2,0.5,0.5,0.5,0,1
1235,4,3.5999999999999996,4.68,0,0,0,0,1,1,0,4,0.75,1.25,1.25,0,0
1236,4,3.5999999999999996,1.7999999999999998,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1237,2,1.0799999999999998,0.7199999999999999,1,0,1,0,0,1,0,2,0.5,0.5,0.5,0,1
1238,4,2.52,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1239,2,1.7999999999999998,20.0,0,0,1,0,0,1,0,2,0.5,3.25,3.25,0,0
1240,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1241,2,1.7999999999999998,5.399999999999999,0,0,1,0,0,1,0,2,0.5,1.25,1.25,0,0
1242,4,2.52,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1243,3,1.7999999999999998,2.1599999999999997,0,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
1244,4,2.52,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
1245,4,1.0799999999999998,2.52,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1246,2,2.8799999999999994,5.399999999999999,0,0,1,0,0,1,0,2,0.75,1.25,1.25,0,0
1247,2,1.7999999999999998,3.5999999999999996,0,0,1,0,0,1,0,2,0.5,0.75,0.75,0,0
1248,4,25.0,3.5999999999999996,1,0,0,0,1,1,0,4,5.0,0.75,0.75,0,0
1249,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1250,3,1.7999999999999998,3.5999999999999996,0,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
1251,4,1.7999999999999998,5.399999999999999,0,0,0,0,1,1,0,4,0.5,1.25,1.25,0,0
1252,4,0.7199999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1253,4,2.52,0.35999999999999993,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1254,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,1
1255,2,1.7999999999999998,3.5999999999999996,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,0
1256,4,7.199999999999999,83.375,1,0,0,0,1,1,0,4,1.75,5.0,5.0,0,0
1257,4,78.39999999999999,33.349999999999994,1,0,0,0,1,1,0,4,4.75,2.25,2.25,0,1
1258,4,2.1599999999999997,2.52,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1259,4,3.5999999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
1260,4,3.5999999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,1.25,1.25,1.25,0,1
1261,2,0.7199999999999999,5.0,0,0,1,0,0,1,0,2,0.5,0.75,0.75,0,0
1262,3,0.7199999999999999,7.199999999999999,0,0,0,1,0,1,0,3,0.5,3.25,3.25,0,0
1263,1,39.199999999999996,3.5999999999999996,1,1,0,0,0,1,0,1,3.25,0.75,0.75,1,1
1264,3,5.399999999999999,5.399999999999999,1,0,0,1,0,1,0,3,1.25,1.25,1.25,0,1
1265,2,2.52,3.5999999999999996,0,0,1,0,0,1,0,2,0.75,0.75,0.75,0,0
1266,2,1.7999999999999998,3.5999999999999996,0,0,1,0,0,1,0,2,0.5,1.25,1.25,0,0
1267,4,19.599999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
1268,3,1.7999999999999998,5.399999999999999,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
1269,4,21.36,3.5999999999999996,1,0,0,0,1,1,0,4,1.75,0.5,0.5,0,0
1270,1,58.8,1.7999999999999998,1,1,0,0,0,1,0,1,3.75,0.5,0.5,1,0
1271,3,13.35,2.52,0,0,0,1,0,1,0,3,3.25,0.75,0.75,0,0
1272,3,26.7,0.7199999999999999,0,0,0,1,0,1,0,3,1.25,0.5,0.5,0,0
1273,3,19.599999999999998,2.52,0,0,0,1,0,1,0,3,2.25,0.75,0.75,0,0
1274,3,1.7999999999999998,39.199999999999996,1,0,0,1,0,1,0,3,0.5,3.75,3.75,0,0
1275,4,11.760000000000002,7.199999999999999,1,0,0,0,1,1,0,4,0.75,1.75,1.75,0,1
1276,3,15.0,3.5999999999999996,1,0,0,1,0,1,0,3,5.0,0.75,0.75,0,0
1277,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1278,2,1.7999999999999998,1.7999999999999998,1,0,1,0,0,1,0,2,0.5,0.5,0.5,0,0
1279,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1280,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1281,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
1282,4,5.399999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
1283,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.75,0.75,0,0
1284,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1285,4,0.7199999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1286,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
1287,4,0.7199999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1288,2,1.7999999999999998,5.399999999999999,1,0,1,0,0,1,0,2,0.75,1.75,1.75,0,0
1289,2,3.5999999999999996,78.39999999999999,1,0,1,0,0,1,0,2,0.5,5.0,5.0,0,1
1290,1,3.5999999999999996,1.7999999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
1291,3,1.7999999999999998,0.7199999999999999,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
1292,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
1293,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
1294,1,33.349999999999994,1.0799999999999998,1,1,0,0,0,1,0,1,2.75,0.5,0.5,1,1
1295,4,1.0799999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1296,3,3.5999999999999996,66.69999999999999,1,0,0,1,0,1,0,3,0.75,4.75,4.75,0,1
1297,4,2.8799999999999994,0.7199999999999999,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1298,4,1.7999999999999998,1.4399999999999997,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1299,4,19.599999999999998,2.52,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
1300,2,1.7999999999999998,13.35,1,0,1,0,0,1,0,2,0.5,2.25,2.25,0,1
1301,2,0.7199999999999999,3.5999999999999996,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,1
1302,4,1.7999999999999998,1.0799999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1303,4,1.0799999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1304,4,2.52,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1305,1,10.0,1.7999999999999998,1,1,0,0,0,1,0,1,2.25,0.5,0.5,1,1
1306,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1307,1,32.04,1.0799999999999998,0,1,0,0,0,1,0,1,1.25,0.5,0.5,1,1
1308,3,58.8,3.5999999999999996,1,0,0,1,0,1,0,3,5.0,0.75,0.75,0,0
1309,3,0.7199999999999999,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
1310,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1311,1,3.5999999999999996,1.4399999999999997,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
1312,3,1.4399999999999997,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
1313,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1314,4,58.8,58.8,1,0,0,0,1,1,0,4,4.75,2.25,2.25,0,1
1315,4,66.69999999999999,2.52,0,0,0,0,1,1,0,4,4.75,0.5,0.5,0,0
1316,4,3.5999999999999996,0.7199999999999999,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1317,1,78.39999999999999,1.7999999999999998,1,1,0,0,0,1,0,1,2.75,0.5,0.5,1,0
1318,2,20.0,16.674999999999997,0,0,1,0,0,1,0,2,2.75,0.75,0.75,0,0
1319,1,10.0,2.52,1,1,0,0,0,1,0,1,1.75,0.5,0.5,1,0
1320,1,5.399999999999999,2.8799999999999994,0,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
1321,3,58.8,3.5999999999999996,1,0,0,1,0,1,0,3,2.75,0.5,0.5,0,1
1322,4,0.7199999999999999,58.8,1,0,0,0,1,1,0,4,0.75,2.75,2.75,0,1
1323,4,7.199999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,1.25,1.25,1.25,0,1
1324,4,3.5999999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
1325,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
1326,3,23.520000000000003,5.0,0,0,0,1,0,1,0,3,1.25,1.25,1.25,0,1
1327,4,2.1599999999999997,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1328,3,5.0,40.05,1,0,0,1,0,1,0,3,1.75,2.75,2.75,0,1
1329,3,1.7999999999999998,26.7,1,0,0,1,0,1,0,3,0.75,2.25,2.25,0,0
1330,1,15.0,0.7199999999999999,1,1,0,0,0,1,0,1,2.75,0.5,0.5,1,0
1331,3,1.7999999999999998,2.8799999999999994,0,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
1332,3,3.5999999999999996,5.399999999999999,1,0,0,1,0,1,0,3,0.75,1.25,1.25,0,1
1333,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,1.25,0.5,0.5,0,0
1334,1,3.5999999999999996,66.69999999999999,0,1,0,0,0,1,0,1,0.75,2.75,2.75,1,0
1335,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1336,4,58.8,1.7999999999999998,1,0,0,0,1,1,0,4,1.75,0.5,0.5,0,0
1337,4,19.599999999999998,2.1599999999999997,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
1338,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1339,4,2.1599999999999997,2.8799999999999994,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1340,4,1.7999999999999998,1.0799999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1341,4,15.0,26.7,0,0,0,0,1,1,0,4,5.0,1.75,1.75,0,0
1342,4,5.0,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1343,3,5.399999999999999,3.5999999999999996,0,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
1344,3,3.5999999999999996,5.399999999999999,1,0,0,1,0,1,0,3,0.75,1.25,1.25,0,0
1345,4,5.399999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
1346,4,5.399999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
1347,4,3.5999999999999996,1.0799999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1348,1,10.0,3.5999999999999996,1,1,0,0,0,1,0,1,2.25,1.25,1.25,1,0
1349,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1350,1,39.199999999999996,5.399999999999999,1,1,0,0,0,1,0,1,3.25,1.25,1.25,1,0
1351,4,1.0799999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1352,4,7.199999999999999,78.39999999999999,1,0,0,0,1,1,0,4,1.25,5.0,5.0,0,1
1353,2,3.5999999999999996,53.4,0,0,1,0,0,1,0,2,0.75,3.25,3.25,0,1
1354,3,3.5999999999999996,4.68,0,0,0,1,0,1,0,3,0.75,1.25,1.25,0,1
1355,4,39.199999999999996,1.7999999999999998,0,0,0,0,1,1,0,4,2.25,0.75,0.75,0,0
1356,2,1.7999999999999998,5.399999999999999,0,0,1,0,0,1,0,2,0.5,1.75,1.75,0,0
1357,4,2.52,10.68,0,0,0,0,1,1,0,4,0.5,2.25,2.25,0,1
1358,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1359,3,3.5999999999999996,2.52,0,0,0,1,0,1,0,3,0.75,0.5,0.5,0,1
1360,2,1.0799999999999998,8.0,1,0,1,0,0,1,0,2,0.5,1.25,1.25,0,0
1361,3,50.025,1.4399999999999997,0,0,0,1,0,1,0,3,2.25,0.5,0.5,0,0
1362,4,1.7999999999999998,2.52,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1363,1,40.05,2.52,0,1,0,0,0,1,0,1,3.75,0.5,0.5,1,0
1364,4,40.05,1.7999999999999998,0,0,0,0,1,1,0,4,3.25,0.5,0.5,0,0
1365,4,0.7199999999999999,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1366,4,0.7199999999999999,1.0799999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1367,4,1.7999999999999998,5.399999999999999,0,0,0,0,1,1,0,4,0.5,1.25,1.25,0,1
1368,1,26.7,1.7999999999999998,0,1,0,0,0,1,0,1,1.25,0.5,0.5,1,0
1369,1,5.399999999999999,1.7999999999999998,0,1,0,0,0,1,0,1,1.75,0.5,0.5,1,0
1370,4,40.05,5.399999999999999,0,0,0,0,1,1,0,4,3.25,1.25,1.25,0,0
1371,1,10.0,2.52,0,1,0,0,0,1,0,1,3.25,0.75,0.75,1,0
1372,4,4.319999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
1373,4,0.7199999999999999,2.52,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1374,1,1.7999999999999998,3.0,0,1,0,0,0,1,0,1,0.5,1.75,1.75,1,0
1375,4,1.7999999999999998,2.8799999999999994,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1376,4,3.5999999999999996,2.8799999999999994,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1377,4,2.8799999999999994,1.7999999999999998,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1378,4,20.0,26.7,0,0,0,0,1,1,0,4,5.0,4.25,4.25,0,0
1379,4,3.5999999999999996,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1380,1,33.349999999999994,15.0,0,1,0,0,0,1,0,1,2.75,2.25,2.25,1,0
1381,4,19.599999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1382,3,26.7,1.7999999999999998,0,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
1383,4,3.5999999999999996,1.7999999999999998,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1384,4,0.35999999999999993,3.5999999999999996,1,0,0,0,1,1,0,4,1.75,0.75,0.75,0,1
1385,4,58.8,1.7999999999999998,1,0,0,0,1,1,0,4,4.75,0.75,0.75,0,0
1386,4,53.4,2.8799999999999994,1,0,0,0,1,1,0,4,5.0,0.75,0.75,0,0
1387,3,2.52,20.0,0,0,0,1,0,1,0,3,0.75,4.75,4.75,0,0
1388,4,3.5999999999999996,15.0,0,0,0,0,1,1,0,4,0.75,1.25,1.25,0,0
1389,4,10.005,50.025,0,0,0,0,1,1,0,4,1.25,5.0,5.0,0,0
1390,4,19.599999999999998,5.399999999999999,1,0,0,0,1,1,0,4,1.75,2.25,2.25,0,0
1391,4,5.399999999999999,2.52,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
1392,1,2.52,2.52,0,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
1393,4,5.0,1.7999999999999998,0,0,0,0,1,1,0,4,1.75,0.5,0.5,0,0
1394,3,53.4,40.05,1,0,0,1,0,1,0,3,5.0,4.75,4.75,0,1
1395,3,20.0,10.0,1,0,0,1,0,1,0,3,5.0,4.75,4.75,0,0
1396,4,3.5999999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1397,4,50.025,1.7999999999999998,0,0,0,0,1,1,0,4,3.25,0.5,0.5,0,1
1398,4,58.8,1.7999999999999998,1,0,0,0,1,1,0,4,4.75,0.5,0.5,0,1
1399,3,98.0,3.5999999999999996,1,0,0,1,0,1,0,3,5.0,1.75,1.75,0,1
1400,1,1.7999999999999998,1.0799999999999998,0,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
1401,4,2.52,2.52,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1402,3,3.5999999999999996,2.52,0,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
1403,2,3.5999999999999996,4.319999999999999,0,0,1,0,0,1,0,2,0.75,0.75,0.75,0,0
1404,3,16.674999999999997,1.7999999999999998,0,0,0,1,0,1,0,3,1.25,0.5,0.5,0,1
1405,4,3.5999999999999996,1.7999999999999998,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1406,4,1.7999999999999998,0.7199999999999999,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1407,4,0.7199999999999999,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1408,2,1.7999999999999998,5.399999999999999,1,0,1,0,0,1,0,2,0.5,0.5,0.5,0,1
1409,4,1.7999999999999998,26.7,0,0,0,0,1,1,0,4,0.5,1.25,1.25,0,0
1410,4,0.7199999999999999,0.7199999999999999,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1411,4,2.1599999999999997,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
1412,3,3.5999999999999996,2.1599999999999997,0,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
1413,4,39.199999999999996,0.35999999999999993,1,0,0,0,1,1,0,4,2.25,0.5,0.5,0,0
1414,1,5.0,2.0,1,1,0,0,0,1,0,1,1.75,0.5,0.5,1,0
1415,4,10.0,5.399999999999999,0,0,0,0,1,1,0,4,3.75,0.75,0.75,0,0
1416,4,23.520000000000003,40.05,0,0,0,0,1,1,0,4,1.75,5.0,5.0,0,0
1417,4,2.1599999999999997,0.7199999999999999,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1418,3,1.7999999999999998,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,1.25,1.25,0,0
1419,1,39.199999999999996,26.7,0,1,0,0,0,1,0,1,2.25,2.25,2.25,1,1
1420,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1421,1,7.199999999999999,1.7999999999999998,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
1422,3,2.52,5.399999999999999,0,0,0,1,0,1,0,3,0.5,1.25,1.25,0,0
1423,4,3.5999999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,1.25,1.25,0,0
1424,4,2.52,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
1425,4,2.52,2.1599999999999997,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1426,3,32.04,1.7999999999999998,1,0,0,1,0,1,0,3,3.75,0.5,0.5,0,0
1427,3,2.1599999999999997,2.52,0,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
1428,1,13.35,1.0799999999999998,0,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
1429,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1430,4,0.7199999999999999,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1431,4,66.69999999999999,1.7999999999999998,0,0,0,0,1,1,0,4,4.75,0.5,0.5,0,0
1432,3,50.025,1.0799999999999998,0,0,0,1,0,1,0,3,5.0,0.5,0.5,0,0
1433,4,2.8799999999999994,26.7,0,0,0,0,1,1,0,4,0.75,3.25,3.25,0,0
1434,4,66.75,1.7999999999999998,0,0,0,0,1,1,0,4,4.25,0.5,0.5,0,0
1435,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1436,3,1.7999999999999998,2.52,0,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
1437,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1438,1,1.7999999999999998,2.52,0,1,0,0,0,1,0,1,0.5,0.75,0.75,1,0
1439,1,50.025,1.7999999999999998,0,1,0,0,0,1,0,1,4.25,0.5,0.5,1,0
1440,1,0.7199999999999999,2.1599999999999997,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
1441,3,1.0799999999999998,16.674999999999997,0,0,0,1,0,1,0,3,0.5,1.75,1.75,0,0
